2025-07-31 15:47:38,536,dht1_T, dht2_T, dht3_T, dht1_H, dht2_H, dht3_H, hm, tm, CO2, eCO2, TVOC, t_min, t_max, h_min, h_max, heat_rele, hum_rele, fan_rele
2025-07-31 16:01:19,335,31,34,32,31,34,49,32,32,1732,1998,742,30,36,12,33,0,0,0
2025-07-31 16:01:25,389,31,34,32,31,34,49,32,32,1734,1897,581,30,36,12,33,0,0,0
2025-07-31 16:01:31,429,31,34,32,32,35,49,33,32,1732,1650,289,30,36,12,33,0,0,1
2025-07-31 16:01:37,456,31,34,32,32,35,49,33,32,1732,1774,421,30,36,12,33,0,0,1
2025-07-31 16:01:43,624,31,34,32,32,35,47,33,32,1734,1756,396,30,36,12,33,0,0,1
2025-07-31 16:01:49,663,30,34,32,32,34,46,33,32,1734,1761,404,30,36,12,33,0,0,1
2025-07-31 16:01:55,838,30,34,32,30,32,44,31,32,1732,2033,806,30,36,12,33,0,0,0
2025-07-31 16:02:01,982,30,34,32,29,31,43,30,32,1734,1855,523,30,36,12,33,0,0,0
2025-07-31 16:02:08,115,30,34,32,29,31,43,30,32,1734,1774,421,30,36,12,33,0,0,0
2025-07-31 16:02:14,158,30,34,32,29,31,43,30,32,1736,1749,390,30,36,12,33,0,0,0
2025-07-31 16:02:20,328,30,34,32,29,30,46,29,32,1736,1631,273,30,36,12,33,0,0,0
2025-07-31 16:02:26,397,30,34,32,29,31,46,30,32,1736,2700,2203,30,36,12,33,0,0,0
2025-07-31 16:02:32,421,30,34,32,29,31,47,30,32,1738,3011,2872,30,36,12,33,0,0,0
2025-07-31 16:02:38,623,30,34,32,29,31,47,30,32,1736,1953,667,30,36,12,33,0,0,0
2025-07-31 16:02:44,819,30,33,31,30,31,48,30,32,1736,1942,651,30,36,12,33,0,0,0
2025-07-31 16:02:51,040,30,33,31,30,31,48,30,32,1736,1928,626,30,36,12,33,0,0,0
2025-07-31 16:02:57,231,30,33,31,30,32,49,31,32,1734,1849,514,30,36,12,33,0,0,0
2025-07-31 16:03:03,266,30,33,31,31,32,49,31,32,1738,1736,374,30,36,12,33,0,0,0
2025-07-31 16:03:09,374,30,33,31,31,33,49,32,32,1736,2778,2387,30,36,12,33,0,0,0
2025-07-31 16:03:15,411,30,33,31,31,34,50,32,32,1734,3135,3136,30,36,12,33,0,0,0
2025-07-31 16:03:21,586,30,33,31,32,34,50,33,32,1736,3135,3136,30,36,12,33,0,0,1
2025-07-31 16:03:27,623,30,33,31,32,35,50,33,32,1736,2700,2203,30,36,12,33,0,0,1
2025-07-31 16:03:33,796,30,33,31,32,35,49,33,32,1736,2742,2309,30,36,12,33,0,0,1
2025-07-31 16:03:39,835,30,33,31,32,34,46,33,32,1734,2700,2203,30,36,12,33,0,0,1
2025-07-31 16:03:46,006,30,33,31,31,33,45,32,31,1736,2669,2143,30,36,12,33,0,0,0
2025-07-31 16:03:52,146,30,33,31,30,31,44,30,31,1734,2378,1519,30,36,47,59,0,1,0
2025-07-31 16:03:58,356,30,33,31,29,31,43,30,31,1734,1934,639,30,36,47,68,0,1,0
2025-07-31 16:04:05,146,30,33,31,28,32,44,30,31,1734,1774,421,30,36,47,68,0,1,0
2025-07-31 16:04:11,284,30,33,31,27,33,43,30,31,1734,2742,2309,30,36,47,68,0,1,0
2025-07-31 16:04:17,311,30,33,31,28,33,43,30,31,1738,2778,2387,30,36,47,68,0,1,0
2025-07-31 16:04:23,508,29,32,31,28,35,44,31,31,1736,7104,11602,30,36,47,68,0,1,0
2025-07-31 16:04:29,536,29,32,31,29,35,44,32,31,1736,6808,11005,30,36,47,68,0,1,0
2025-07-31 16:04:35,576,29,32,31,29,36,44,32,31,1738,7192,11806,30,36,47,68,0,1,0
2025-07-31 16:04:41,714,29,32,31,30,36,45,33,31,1734,7581,12638,30,36,47,68,0,1,0
2025-07-31 16:04:47,931,29,32,31,36,36,49,36,31,1734,7905,13369,30,36,47,68,0,1,0
2025-07-31 16:04:54,127,29,32,31,38,36,51,37,31,1736,8137,13876,30,36,47,68,0,1,0
2025-07-31 16:05:01,132,29,32,31,42,37,56,39,31,1732,8137,13876,30,36,47,68,0,1,0
2025-07-31 16:05:07,269,29,32,31,48,39,59,43,31,1730,8522,14643,30,36,47,68,0,1,0
2025-07-31 16:05:13,409,29,32,31,48,40,61,44,30,1728,8845,15333,30,36,47,68,0,1,0
2025-07-31 16:05:19,447,29,32,31,53,43,65,48,30,1720,9057,15793,30,36,47,68,0,0,0
2025-07-31 16:05:25,656,29,32,31,55,46,67,50,30,1716,13552,25433,30,36,47,68,0,0,0
2025-07-31 16:05:31,832,29,32,31,56,49,70,52,30,1710,11445,20953,30,36,47,68,0,0,0
2025-07-31 16:05:37,937,29,32,31,59,52,72,55,30,1702,11118,20241,30,36,47,68,0,0,0
2025-07-31 16:05:44,975,29,32,31,60,54,72,57,30,1698,10703,19308,30,36,47,68,0,0,0
2025-07-31 16:05:52,070,29,32,31,58,54,72,56,30,1692,10593,19090,30,36,47,68,0,0,0
2025-07-31 16:05:58,119,29,32,31,58,55,72,56,30,1690,10492,18871,30,36,47,68,0,0,0
2025-07-31 16:06:04,157,29,32,31,58,55,72,56,30,1688,6608,10568,30,36,47,68,0,0,0
2025-07-31 16:06:10,361,29,32,30,57,56,72,56,30,1684,6730,10809,30,36,47,68,0,0,0
2025-07-31 16:06:16,537,29,31,30,56,56,72,56,30,1680,6652,10663,30,36,47,68,0,0,0
2025-07-31 16:06:22,675,29,31,30,56,56,71,56,30,1678,10118,18074,30,36,47,68,0,0,0
2025-07-31 16:06:28,755,29,31,30,56,57,71,56,30,1676,10292,18410,30,36,47,68,0,0,0
2025-07-31 16:06:34,955,29,31,30,56,57,71,56,30,1672,10292,18410,30,36,47,68,0,0,0
2025-07-31 16:06:40,992,29,31,30,56,57,70,56,30,-852,10292,18410,30,36,47,68,0,0,0
2025-07-31 16:06:47,041,29,31,30,56,58,70,57,30,-854,9944,17659,30,36,47,68,0,0,0
2025-07-31 16:06:53,194,29,31,30,56,58,70,57,30,-853,6205,9693,30,36,47,68,0,0,0
2025-07-31 16:06:59,247,29,31,30,56,59,70,57,30,-853,6684,10732,30,36,47,68,0,0,0
2025-07-31 16:07:05,406,29,31,30,56,59,70,57,30,-853,3507,3933,30,36,47,68,0,0,0
2025-07-31 16:07:11,430,29,31,30,56,59,69,57,30,-854,5443,8089,30,36,47,68,0,0,0
2025-07-31 16:07:17,528,29,31,30,56,59,69,57,30,-853,6929,11245,30,36,47,68,0,0,0
2025-07-31 16:07:23,665,29,31,30,55,60,69,57,30,-855,7016,11432,30,36,47,68,0,0,0
2025-07-31 16:07:29,706,29,31,30,52,59,68,55,30,-854,5944,9135,30,36,47,68,0,0,0
2025-07-31 16:07:35,893,29,31,30,52,57,66,54,30,-853,6684,10732,30,36,47,68,0,0,0
2025-07-31 16:07:42,901,29,31,30,49,56,63,52,30,1648,5645,8525,30,36,47,68,0,0,0
2025-07-31 16:07:49,093,29,31,30,47,55,60,51,30,1646,5586,8396,30,36,47,68,0,0,0
2025-07-31 16:07:55,134,29,31,30,46,53,58,49,30,1648,5760,8767,30,36,47,68,0,0,0
2025-07-31 16:08:01,142,29,31,30,46,51,58,48,30,1646,5760,8767,30,36,47,68,0,0,0
2025-07-31 16:08:07,144,29,31,30,45,51,58,48,30,1646,4550,6162,30,36,47,68,0,0,0
2025-07-31 16:08:13,333,29,31,30,45,51,59,48,30,1646,6138,9547,30,36,47,68,0,0,0
2025-07-31 16:08:19,370,29,31,30,45,50,59,47,30,1646,5916,9062,30,36,47,68,0,0,0
2025-07-31 16:08:25,550,29,31,30,45,50,59,47,30,1648,5944,9135,30,36,47,68,0,0,0
2025-07-31 16:08:31,619,29,31,30,45,50,59,47,30,1646,5882,8995,30,36,47,68,0,0,0
2025-07-31 16:08:37,645,29,31,30,45,51,60,48,30,1646,5944,9135,30,36,47,68,0,0,0
2025-07-31 16:08:43,683,29,31,30,45,51,60,48,30,1648,5916,9062,30,36,47,68,0,0,0
2025-07-31 16:08:49,841,29,31,30,45,51,60,48,30,1650,5882,8995,30,36,47,68,0,0,0
2025-07-31 16:08:55,865,29,31,30,45,51,61,48,30,-854,5721,8694,30,36,47,68,0,0,0
2025-07-31 16:09:02,046,29,31,30,45,52,61,48,30,-853,5443,8089,30,36,47,68,0,0,0
2025-07-31 16:09:08,240,29,31,30,46,52,61,49,30,-855,6175,9616,30,36,47,68,0,0,0
2025-07-31 16:09:14,381,29,31,30,46,52,62,49,30,-854,6007,9271,30,36,47,68,0,0,0
2025-07-31 16:09:20,587,29,31,30,46,52,62,49,30,-854,6138,9547,30,36,47,68,0,0,0
2025-07-31 16:09:26,724,29,31,30,47,52,63,49,30,-851,6074,9408,30,36,47,68,0,0,0
2025-07-31 16:09:33,895,29,31,30,47,53,63,50,30,1660,6074,9408,30,36,47,68,0,0,0
2025-07-31 16:09:40,104,29,31,30,48,53,64,50,30,1662,5944,9135,30,36,47,68,0,0,0
2025-07-31 16:09:46,152,29,31,30,48,53,64,50,30,1662,5760,8767,30,36,47,68,0,0,0
2025-07-31 16:09:52,350,29,31,30,48,54,64,51,30,1660,5474,8146,30,36,47,68,0,0,0
2025-07-31 16:09:58,372,29,31,30,48,54,65,51,30,1662,5175,7487,30,36,47,68,0,0,0
2025-07-31 16:10:04,429,29,31,30,49,54,65,51,30,1666,7684,12902,30,36,47,68,0,0,0
2025-07-31 16:10:10,634,29,31,30,49,55,65,52,30,1666,9840,17464,30,36,47,68,0,0,0
2025-07-31 16:10:16,831,29,31,30,49,55,66,52,30,-853,9840,17464,30,36,47,68,0,0,0
2025-07-31 16:10:22,865,29,31,30,49,56,66,52,30,-853,9783,17322,30,36,47,68,0,0,0
2025-07-31 16:10:29,053,29,31,30,49,56,66,52,30,-853,9840,17464,30,36,47,68,0,0,0
2025-07-31 16:10:35,189,29,31,29,49,56,66,52,30,-852,5882,8995,30,36,47,68,0,0,0
2025-07-31 16:10:41,263,29,31,29,49,57,66,53,30,-853,5645,8525,30,36,47,68,0,0,0
2025-07-31 16:10:47,300,29,31,29,49,57,66,53,30,-854,5351,7872,30,36,47,68,0,0,0
2025-07-31 16:10:53,511,29,31,29,49,57,67,53,30,-852,6354,10016,30,36,47,68,0,0,0
2025-07-31 16:10:59,614,29,31,29,49,57,67,53,30,-852,10118,18074,30,36,47,68,0,0,0
2025-07-31 16:11:06,619,29,31,29,49,57,67,53,30,1670,10118,18074,30,36,47,68,0,0,0
2025-07-31 16:11:12,658,29,31,29,49,58,67,53,30,1670,10118,18074,30,36,47,68,0,0,0
2025-07-31 16:11:18,854,29,31,29,50,58,67,54,30,1672,10118,18074,30,36,47,68,0,0,0
2025-07-31 16:11:25,038,29,30,29,50,58,68,54,29,1672,10118,18074,30,36,47,68,1,0,0
2025-07-31 16:11:31,073,29,30,29,50,58,68,54,29,1674,10391,18655,30,36,47,68,0,0,0
2025-07-31 16:11:37,248,29,30,29,50,58,68,54,29,1670,5797,8826,30,36,47,68,0,0,0
2025-07-31 16:11:43,388,28,30,29,51,58,68,54,29,1674,10492,18871,30,36,47,68,1,0,0
2025-07-31 16:11:49,426,28,30,29,51,58,69,54,29,1674,10795,19509,30,36,47,68,0,0,0
2025-07-31 16:11:55,616,29,30,29,51,58,69,54,29,1674,5944,9135,30,36,47,68,0,0,0
2025-07-31 16:12:01,806,29,30,29,51,58,69,54,29,-850,10201,18240,30,36,47,68,0,0,0
2025-07-31 16:12:07,844,29,31,29,51,59,69,55,30,-850,10703,19308,30,36,47,68,0,0,0
2025-07-31 16:12:14,017,29,31,29,52,58,70,55,30,-849,10593,19090,30,36,47,68,0,0,0
2025-07-31 16:12:20,156,29,31,29,52,59,70,55,30,-850,10703,19308,30,36,47,68,0,0,0
2025-07-31 16:12:26,195,29,31,29,52,59,70,55,30,-852,10889,19741,30,36,47,68,0,0,0
2025-07-31 16:12:32,367,29,31,29,53,59,71,56,30,-850,11445,20953,30,36,47,68,0,0,0
2025-07-31 16:12:38,407,29,31,29,51,58,70,54,30,-851,10889,19741,30,36,47,68,0,0,0
2025-07-31 16:12:44,582,29,31,29,51,57,68,54,30,-852,11006,19991,30,36,47,68,0,0,0
2025-07-31 16:12:51,587,29,31,29,51,57,66,54,30,1680,10889,19741,30,36,47,68,0,0,0
2025-07-31 16:12:57,630,29,31,30,51,56,66,53,30,1682,10889,19741,30,36,47,68,0,0,0
2025-07-31 16:13:03,829,29,31,30,51,56,67,53,30,1682,11226,20473,30,36,47,68,0,0,0
2025-07-31 16:13:09,989,29,31,30,51,56,67,53,30,1678,11118,20241,30,36,47,68,0,0,0
2025-07-31 16:13:16,128,29,31,30,49,55,66,52,30,1682,7104,11602,30,36,62,75,0,1,0
2025-07-31 16:13:22,182,29,32,30,46,52,63,49,30,1682,6652,10663,30,36,59,74,0,1,0
2025-07-31 16:13:28,225,29,32,30,45,50,62,47,30,1684,6808,11005,30,36,59,74,0,1,0
2025-07-31 16:13:34,259,29,32,30,46,50,62,48,30,1684,5443,8089,30,36,59,74,0,1,0
2025-07-31 16:13:40,393,29,32,30,47,50,63,48,31,1686,8845,15333,30,36,59,74,0,1,0
2025-07-31 16:13:46,469,29,32,30,50,50,64,50,31,-853,8845,15333,30,36,59,74,0,1,0
2025-07-31 16:13:52,535,29,32,30,52,51,65,51,31,-853,8845,15333,30,36,59,74,0,1,0
2025-07-31 16:13:58,602,29,32,30,55,51,66,53,31,-854,6496,10325,30,36,59,74,0,1,0
